move_number,piece,from_square,to_square,is_capture,is_check,is_castle,fen,material_balance,developed_pieces,pst_score,opponent_threats,label,prev_1_piece,prev_1_is_capture,prev_2_piece,prev_2_is_capture
30,5,37,45,False,False,False,rnb1kbnr/pppp1ppp/4p3/5q2/2PP1N2/1PN1P1P1/P2B1PBP/R2Q1RK1 b kq - 8 15,0,4,20,38,good,5.0,False,2.0,False
31,1,27,35,False,False,False,rnb1kbnr/pppp1ppp/4pq2/8/2PP1N2/1PN1P1P1/P2B1PBP/R2Q1RK1 w kq - 9 16,0,4,20,29,good,2.0,False,5.0,False
32,1,54,38,False,False,False,rnb1kbnr/pppp1ppp/4pq2/3P4/2P2N2/1PN1P1P1/P2B1PBP/R2Q1RK1 b kq - 0 16,0,4,20,35,good,5.0,False,1.0,False
33,2,29,19,False,False,False,rnb1kbnr/pppp1p1p/4pq2/3P2p1/2P2N2/1PN1P1P1/P2B1PBP/R2Q1RK1 w kq - 0 17,0,4,20,31,inaccuracy,1.0,False,1.0,False
34,1,44,36,False,False,False,rnb1kbnr/pppp1p1p/4pq2/3P2p1/2P5/1PNNP1P1/P2B1PBP/R2Q1RK1 b kq - 1 17,0,4,20,37,good,1.0,False,2.0,False
35,5,3,10,False,False,False,rnb1kbnr/pppp1p1p/5q2/3Pp1p1/2P5/1PNNP1P1/P2B1PBP/R2Q1RK1 w kq - 0 18,0,4,20,31,blunder,2.0,False,1.0,False
36,5,45,37,False,False,False,rnb1kbnr/pppp1p1p/5q2/3Pp1p1/2P5/1PNNP1P1/P1QB1PBP/R4RK1 b kq - 1 18,0,4,20,35,good,1.0,False,5.0,False
37,5,10,1,False,False,False,rnb1kbnr/pppp1p1p/8/3Ppqp1/2P5/1PNNP1P1/P1QB1PBP/R4RK1 w kq - 2 19,0,4,20,33,blunder,5.0,False,5.0,False
38,1,36,28,False,False,False,rnb1kbnr/pppp1p1p/8/3Ppqp1/2P5/1PNNP1P1/P2B1PBP/RQ3RK1 b kq - 3 19,0,4,20,35,good,5.0,False,5.0,False
39,3,14,28,True,False,False,rnb1kbnr/pppp1p1p/8/3P1qp1/2P1p3/1PNNP1P1/P2B1PBP/RQ3RK1 w kq - 0 20,0,4,20,33,inaccuracy,5.0,False,1.0,False
40,5,37,45,False,False,False,rnb1kbnr/pppp1p1p/8/3P1qp1/2P1B3/1PNNP1P1/P2B1P1P/RQ3RK1 b kq - 0 20,1,4,25,35,good,1.0,False,3.0,True
41,3,28,14,False,False,False,rnb1kbnr/pppp1p1p/5q2/3P2p1/2P1B3/1PNNP1P1/P2B1P1P/RQ3RK1 w kq - 1 21,1,4,25,32,blunder,3.0,True,5.0,False
42,5,45,37,False,False,False,rnb1kbnr/pppp1p1p/5q2/3P2p1/2P5/1PNNP1P1/P2B1PBP/RQ3RK1 b kq - 2 21,1,4,25,35,good,5.0,False,3.0,False
43,3,14,28,False,False,False,rnb1kbnr/pppp1p1p/8/3P1qp1/2P5/1PNNP1P1/P2B1PBP/RQ3RK1 w kq - 3 22,1,4,25,33,inaccuracy,3.0,False,5.0,False
44,5,37,45,False,False,False,rnb1kbnr/pppp1p1p/8/3P1qp1/2P1B3/1PNNP1P1/P2B1P1P/RQ3RK1 b kq - 4 22,1,4,25,35,good,5.0,False,3.0,False
45,2,19,4,False,False,False,rnb1kbnr/pppp1p1p/5q2/3P2p1/2P1B3/1PNNP1P1/P2B1P1P/RQ3RK1 w kq - 5 23,1,4,25,32,blunder,3.0,False,5.0,False
46,3,61,25,False,False,False,rnb1kbnr/pppp1p1p/5q2/3P2p1/2P1B3/1PN1P1P1/P2B1P1P/RQ2NRK1 b kq - 6 23,1,4,25,34,good,5.0,False,2.0,False
1,1,12,20,False,False,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0,0,0,22,good,,,,
2,1,50,34,False,False,False,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,0,0,0,29,good,1.0,False,,
3,1,20,28,False,False,False,rnbqkbnr/pp1ppppp/8/2p5/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0,0,0,25,inaccuracy,1.0,False,1.0,False
4,1,51,43,False,False,False,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,0,0,0,29,good,1.0,False,1.0,False
5,2,6,21,False,False,False,rnbqkbnr/pp2pppp/3p4/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 3,0,0,0,30,good,1.0,False,1.0,False
6,2,57,42,False,False,False,rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 3,0,1,10,31,good,1.0,False,2.0,False
7,1,11,27,False,False,False,r1bqkbnr/pp2pppp/2np4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 4,0,2,0,30,good,2.0,False,2.0,False
8,1,34,27,True,False,False,r1bqkbnr/pp2pppp/2np4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4,0,2,0,34,good,2.0,False,1.0,False
9,2,21,27,True,False,False,r1bqkbnr/pp2pppp/2np4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5,-1,2,5,32,good,1.0,False,1.0,True
10,2,62,45,False,False,False,r1bqkbnr/pp2pppp/2np4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 5,0,2,5,35,good,1.0,True,2.0,True
11,2,1,18,False,False,False,r1bqkb1r/pp2pppp/2np1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 6,0,3,-5,33,good,2.0,True,2.0,False
12,1,52,36,False,False,False,r1bqkb1r/pp2pppp/2np1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 6,0,4,5,37,inaccuracy,2.0,False,2.0,False
13,2,27,17,False,False,False,r1bqkb1r/pp3ppp/2np1n2/4p3/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 7,0,4,5,34,good,2.0,False,1.0,False
14,1,55,47,False,False,False,r1bqkb1r/pp3ppp/2np1n2/4p3/4P3/1NN5/PPP2PPP/R1BQKB1R b KQkq - 1 7,0,4,-5,39,good,1.0,False,2.0,False
15,3,5,12,False,False,False,r1bqkb1r/pp3pp1/2np1n1p/4p3/4P3/1NN5/PPP2PPP/R1BQKB1R w KQkq - 0 8,0,4,-5,35,good,2.0,False,1.0,False
16,1,54,38,False,False,False,r1bqkb1r/pp3pp1/2np1n1p/4p3/4P3/1NN5/PPP1BPPP/R1BQK2R b KQkq - 1 8,0,5,-5,38,good,1.0,False,3.0,False
17,6,4,6,False,False,True,r1bqkb1r/pp3p2/2np1n1p/4p1p1/4P3/1NN5/PPP1BPPP/R1BQK2R w KQkq - 0 9,0,5,-5,36,inaccuracy,3.0,False,1.0,False
18,3,58,44,False,False,False,r1bqkb1r/pp3p2/2np1n1p/4p1p1/4P3/1NN5/PPP1BPPP/R1BQ1RK1 b kq - 1 9,0,5,-5,39,good,1.0,False,6.0,False
19,3,2,20,False,False,False,r2qkb1r/pp3p2/2npbn1p/4p1p1/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w kq - 2 10,0,6,-5,38,good,6.0,False,3.0,False
20,1,43,35,False,False,False,r2qkb1r/pp3p2/2npbn1p/4p1p1/4P3/1NN1B3/PPP1BPPP/R2Q1RK1 b kq - 3 10,0,7,-5,40,good,3.0,False,3.0,False
21,1,28,35,True,False,False,r2qkb1r/pp3p2/2n1bn1p/3pp1p1/4P3/1NN1B3/PPP1BPPP/R2Q1RK1 w kq - 0 11,0,7,-5,38,good,3.0,False,1.0,False
22,2,45,35,True,False,False,r2qkb1r/pp3p2/2n1bn1p/3Pp1p1/8/1NN1B3/PPP1BPPP/R2Q1RK1 b kq - 0 11,1,7,-10,40,good,1.0,False,1.0,True
23,2,18,35,True,False,False,r2qkb1r/pp3p2/2n1b2p/3np1p1/8/1NN1B3/PPP1BPPP/R2Q1RK1 w kq - 0 12,0,7,-10,37,good,1.0,True,2.0,True
24,3,44,35,True,False,False,r2qkb1r/pp3p2/2n1b2p/3Np1p1/8/1N2B3/PPP1BPPP/R2Q1RK1 b kq - 0 12,3,6,-40,40,good,2.0,True,2.0,True
25,3,12,21,False,False,False,r2qkb1r/pp3p2/2n4p/3bp1p1/8/1N2B3/PPP1BPPP/R2Q1RK1 w kq - 0 13,0,5,-10,37,inaccuracy,2.0,True,3.0,True
26,3,35,21,True,False,False,r2qkb1r/pp3p2/2n4p/3bp1p1/8/1N2BB2/PPP2PPP/R2Q1RK1 b kq - 1 13,0,5,-10,34,good,3.0,True,3.0,False
27,5,3,21,True,False,False,r2qkb1r/pp3p2/2n4p/4p1p1/8/1N2Bb2/PPP2PPP/R2Q1RK1 w kq - 0 14,-3,4,-10,40,good,3.0,False,3.0,True
28,3,61,54,False,False,False,r2qkb1r/pp3p2/2n4p/4p1p1/8/1N2BQ2/PPP2PPP/R4RK1 b kq - 0 14,0,3,-10,37,good,3.0,True,5.0,True
29,4,5,3,False,False,False,r2qk2r/pp3pb1/2n4p/4p1p1/8/1N2BQ2/PPP2PPP/R4RK1 w kq - 1 15,0,4,-10,33,good,5.0,True,3.0,False
30,5,59,50,False,False,False,r2qk2r/pp3pb1/2n4p/4p1p1/8/1N2BQ2/PPP2PPP/R2R2K1 b kq - 2 15,0,4,-10,40,good,3.0,False,4.0,False
31,2,17,34,False,False,False,r3k2r/ppq2pb1/2n4p/4p1p1/8/1N2BQ2/PPP2PPP/R2R2K1 w kq - 3 16,0,4,-10,28,good,4.0,False,5.0,False
32,6,60,62,False,False,True,r3k2r/ppq2pb1/2n4p/2N1p1p1/8/4BQ2/PPP2PPP/R2R2K1 b kq - 4 16,0,4,0,41,good,5.0,False,2.0,False
33,1,10,26,False,False,False,r4rk1/ppq2pb1/2n4p/2N1p1p1/8/4BQ2/PPP2PPP/R2R2K1 w - - 5 17,0,4,0,30,blunder,2.0,False,6.0,False
34,1,49,41,False,False,False,r4rk1/ppq2pb1/2n4p/2N1p1p1/2P5/4BQ2/PP3PPP/R2R2K1 b - - 0 17,0,4,0,42,good,6.0,False,1.0,False
35,2,34,28,False,False,False,r4rk1/p1q2pb1/1pn4p/2N1p1p1/2P5/4BQ2/PP3PPP/R2R2K1 w - - 0 18,0,4,0,30,blunder,1.0,False,1.0,False
36,2,42,25,False,False,False,r4rk1/p1q2pb1/1pn4p/4p1p1/2P1N3/4BQ2/PP3PPP/R2R2K1 b - - 1 18,0,4,0,38,good,1.0,False,2.0,False
37,1,9,17,False,False,False,r4rk1/p1q2pb1/1p5p/4p1p1/1nP1N3/4BQ2/PP3PPP/R2R2K1 w - - 2 19,0,4,10,35,blunder,2.0,False,2.0,False
38,2,25,10,False,False,False,r4rk1/p1q2pb1/1p5p/4p1p1/1nP1N3/1P2BQ2/P4PPP/R2R2K1 b - - 0 19,0,4,10,39,good,2.0,False,1.0,False
39,4,0,2,False,False,False,r4rk1/p1q2pb1/1p5p/4p1p1/2P1N3/1P2BQ2/P1n2PPP/R2R2K1 w - - 1 20,0,4,0,35,good,1.0,False,2.0,False
40,2,10,20,True,False,False,r4rk1/p1q2pb1/1p5p/4p1p1/2P1N3/1P2BQ2/P1n2PPP/2RR2K1 b - - 2 20,0,4,0,39,good,2.0,False,4.0,False
41,1,13,20,True,False,False,r4rk1/p1q2pb1/1p5p/4p1p1/2P1N3/1P2nQ2/P4PPP/2RR2K1 w - - 0 21,-3,3,0,37,good,4.0,False,2.0,True
42,1,53,37,False,False,False,r4rk1/p1q2pb1/1p5p/4p1p1/2P1N3/1P2PQ2/P5PP/2RR2K1 b - - 0 21,0,2,-35,38,good,2.0,True,1.0,True
43,2,28,22,False,False,False,r4rk1/p1q3b1/1p5p/4ppp1/2P1N3/1P2PQ2/P5PP/2RR2K1 w - - 0 22,0,2,-35,31,blunder,1.0,True,1.0,False
44,1,36,28,False,False,False,r4rk1/p1q3b1/1p5p/4ppp1/2P5/1P2PQN1/P5PP/2RR2K1 b - - 1 22,0,2,-45,37,good,1.0,False,2.0,False
45,5,21,39,False,False,False,r4rk1/p1q3b1/1p5p/5pp1/2P1p3/1P2PQN1/P5PP/2RR2K1 w - - 0 23,0,2,-45,37,good,2.0,False,1.0,False
46,5,50,34,False,False,False,r4rk1/p1q3b1/1p5p/5ppQ/2P1p3/1P2P1N1/P5PP/2RR2K1 b - - 1 23,0,2,-45,39,good,1.0,False,5.0,False
47,2,22,5,False,False,False,r4rk1/p5b1/1p5p/2q2ppQ/2P1p3/1P2P1N1/P5PP/2RR2K1 w - - 2 24,0,2,-45,40,inaccuracy,5.0,False,5.0,False
48,4,56,59,False,False,False,r4rk1/p5b1/1p5p/2q2ppQ/2P1p3/1P2P3/P5PP/2RR1NK1 b - - 3 24,0,1,-35,36,good,5.0,False,2.0,False
49,6,6,7,False,False,False,3r1rk1/p5b1/1p5p/2q2ppQ/2P1p3/1P2P3/P5PP/2RR1NK1 w - - 4 25,0,1,-35,42,inaccuracy,2.0,False,4.0,False
50,4,59,3,True,False,False,3r1rk1/p5b1/1p5p/2q2ppQ/2P1p3/1P2P3/P5PP/2RR1N1K b - - 5 25,0,1,-35,35,good,4.0,False,6.0,False
51,4,2,3,True,False,False,5rk1/p5b1/1p5p/2q2ppQ/2P1p3/1P2P3/P5PP/2Rr1N1K w - - 0 26,-5,1,-35,44,good,6.0,False,4.0,True
52,6,62,55,False,False,False,5rk1/p5b1/1p5p/2q2ppQ/2P1p3/1P2P3/P5PP/3R1N1K b - - 0 26,0,1,-35,33,good,4.0,True,4.0,True
53,4,3,35,False,False,False,5r2/p5bk/1p5p/2q2ppQ/2P1p3/1P2P3/P5PP/3R1N1K w - - 1 27,0,1,-35,39,inaccuracy,4.0,True,6.0,False
54,5,34,16,False,False,False,5r2/p5bk/1p5p/2qR1ppQ/2P1p3/1P2P3/P5PP/5N1K b - - 2 27,0,1,-35,31,good,6.0,False,4.0,False
55,1,15,31,False,False,False,5r2/p5bk/1p5p/3R1ppQ/2P1p3/qP2P3/P5PP/5N1K w - - 3 28,0,1,-35,38,good,4.0,False,5.0,False
56,5,16,8,True,False,False,5r2/p5bk/1p5p/3R1ppQ/2P1p2P/qP2P3/P5P1/5N1K b - - 0 28,0,1,-35,32,good,5.0,False,1.0,False
57,1,31,38,True,False,False,5r2/p5bk/1p5p/3R1ppQ/2P1p2P/1P2P3/q5P1/5N1K w - - 0 29,-1,1,-35,40,good,1.0,False,5.0,True
58,5,8,1,False,False,False,5r2/p5bk/1p5p/3R1pPQ/2P1p3/1P2P3/q5P1/5N1K b - - 0 29,0,1,65,33,good,5.0,True,1.0,True
59,1,38,46,False,False,False,5r2/p5bk/1p5p/3R1pPQ/2P1p3/1P2P3/6P1/1q3N1K w - - 1 30,0,1,65,34,blunder,1.0,True,5.0,False
60,6,55,62,False,True,False,5r2/p5bk/1p4Pp/3R1p1Q/2P1p3/1P2P3/6P1/1q3N1K b - - 0 30,0,1,65,32,good,5.0,False,1.0,False
61,4,35,37,True,False,False,5rk1/p5b1/1p4Pp/3R1p1Q/2P1p3/1P2P3/6P1/1q3N1K w - - 1 31,0,1,65,34,good,1.0,False,6.0,False
62,5,1,17,True,False,False,5rk1/p5b1/1p4Pp/5R1Q/2P1p3/1P2P3/6P1/1q3N1K b - - 0 31,1,1,75,33,good,6.0,False,4.0,True
63,4,37,61,True,False,False,5rk1/p5b1/1p4Pp/5R1Q/2P1p3/1q2P3/6P1/5N1K w - - 0 32,0,1,70,35,good,4.0,True,5.0,True
64,6,62,61,True,True,False,5Rk1/p5b1/1p4Pp/7Q/2P1p3/1q2P3/6P1/5N1K b - - 0 32,5,1,70,35,good,5.0,True,4.0,True
65,5,39,37,False,False,False,5k2/p5b1/1p4Pp/7Q/2P1p3/1q2P3/6P1/5N1K w - - 0 33,0,1,70,30,inaccuracy,4.0,True,6.0,True
66,6,61,62,False,True,False,5k2/p5b1/1p4Pp/5Q2/2P1p3/1q2P3/6P1/5N1K b - - 1 33,0,1,70,29,good,6.0,True,5.0,False
67,5,37,53,False,False,False,6k1/p5b1/1p4Pp/5Q2/2P1p3/1q2P3/6P1/5N1K w - - 2 34,0,1,70,28,good,5.0,False,6.0,False
68,6,62,63,False,True,False,6k1/p4Qb1/1p4Pp/8/2P1p3/1q2P3/6P1/5N1K b - - 3 34,0,1,70,30,good,6.0,False,5.0,False
69,2,5,22,False,False,False,7k/p4Qb1/1p4Pp/8/2P1p3/1q2P3/6P1/5N1K w - - 4 35,0,1,70,28,blunder,5.0,False,6.0,False
70,5,17,3,False,False,False,7k/p4Qb1/1p4Pp/8/2P1p3/1q2P1N1/6P1/7K b - - 5 35,0,2,60,31,inaccuracy,6.0,False,2.0,False
71,6,7,15,False,True,False,7k/p4Qb1/1p4Pp/8/2P1p3/4P1N1/6P1/3q3K w - - 6 36,0,2,60,35,good,2.0,False,5.0,False
72,5,3,59,False,False,False,7k/p4Qb1/1p4Pp/8/2P1p3/4P1N1/6PK/3q4 b - - 7 36,0,2,60,31,good,5.0,False,6.0,False
73,6,15,23,False,False,False,3q3k/p4Qb1/1p4Pp/8/2P1p3/4P1N1/6PK/8 w - - 8 37,0,2,60,30,inaccuracy,6.0,False,5.0,False
74,5,59,45,False,False,False,3q3k/p4Qb1/1p4Pp/8/2P1p3/4P1NK/6P1/8 b - - 9 37,0,2,60,33,good,5.0,False,6.0,False
75,2,22,37,False,False,False,7k/p4Qb1/1p3qPp/8/2P1p3/4P1NK/6P1/8 w - - 10 38,0,2,60,30,blunder,6.0,False,5.0,False
76,5,45,53,True,False,False,7k/p4Qb1/1p3qPp/5N2/2P1p3/4P2K/6P1/8 b - - 11 38,0,2,70,29,good,5.0,False,2.0,False
77,1,46,53,True,False,False,7k/p4qb1/1p4Pp/5N2/2P1p3/4P2K/6P1/8 w - - 0 39,-9,2,70,29,inaccuracy,2.0,False,5.0,True
78,6,63,55,False,False,False,7k/p4Pb1/1p5p/5N2/2P1p3/4P2K/6P1/8 b - - 0 39,0,2,30,18,good,5.0,True,1.0,True
79,2,37,54,True,False,False,8/p4Pbk/1p5p/5N2/2P1p3/4P2K/6P1/8 w - - 1 40,0,2,30,18,blunder,1.0,True,6.0,False
80,6,55,54,True,False,False,8/p4PNk/1p5p/8/2P1p3/4P2K/6P1/8 b - - 0 40,3,1,20,16,good,6.0,False,2.0,True
81,6,23,30,False,False,False,8/p4Pk1/1p5p/8/2P1p3/4P2K/6P1/8 w - - 0 41,0,0,60,14,good,2.0,True,6.0,True
82,6,54,53,True,False,False,8/p4Pk1/1p5p/8/2P1p1K1/4P3/6P1/8 b - - 1 41,0,0,60,13,blunder,6.0,True,6.0,False
83,6,30,37,False,False,False,8/p4k2/1p5p/8/2P1p1K1/4P3/6P1/8 w - - 0 42,-1,0,50,14,good,6.0,False,6.0,True
84,1,48,32,False,False,False,8/p4k2/1p5p/5K2/2P1p3/4P3/6P1/8 b - - 1 42,-1,0,50,13,good,6.0,True,6.0,False
85,6,37,28,True,False,False,8/5k2/1p5p/p4K2/2P1p3/4P3/6P1/8 w - - 0 43,-1,0,50,14,inaccuracy,6.0,False,1.0,False
86,1,32,24,False,False,False,8/5k2/1p5p/p7/2P1K3/4P3/6P1/8 b - - 0 43,0,0,55,10,good,1.0,False,6.0,True
87,6,28,19,False,False,False,8/5k2/1p5p/8/p1P1K3/4P3/6P1/8 w - - 0 44,0,0,55,12,good,6.0,True,1.0,False
88,1,24,16,False,False,False,8/5k2/1p5p/8/p1P5/3KP3/6P1/8 b - - 1 44,0,0,55,13,good,1.0,False,6.0,False
89,6,19,10,False,False,False,8/5k2/1p5p/8/2P5/p2KP3/6P1/8 w - - 0 45,0,0,55,12,good,6.0,False,1.0,False
90,6,53,45,False,False,False,8/5k2/1p5p/8/2P5/p3P3/2K3P1/8 b - - 1 45,0,0,55,14,good,1.0,False,6.0,False
91,6,10,17,False,False,False,8/8/1p3k1p/8/2P5/p3P3/2K3P1/8 w - - 2 46,0,0,55,11,good,6.0,False,6.0,False
92,6,45,38,False,False,False,8/8/1p3k1p/8/2P5/pK2P3/6P1/8 b - - 3 46,0,0,55,14,good,6.0,False,6.0,False
93,6,17,16,True,False,False,8/8/1p5p/6k1/2P5/pK2P3/6P1/8 w - - 4 47,0,0,55,12,good,6.0,False,6.0,False
94,1,47,39,False,False,False,8/8/1p5p/6k1/2P5/K3P3/6P1/8 b - - 0 47,1,0,55,11,good,6.0,False,6.0,True
95,6,16,25,False,False,False,8/8/1p6/6kp/2P5/K3P3/6P1/8 w - - 0 48,1,0,55,10,good,6.0,True,1.0,False
96,6,38,30,False,False,False,8/8/1p6/6kp/1KP5/4P3/6P1/8 b - - 1 48,1,0,55,13,good,1.0,False,6.0,False
97,6,25,33,False,False,False,8/8/1p6/7p/1KP3k1/4P3/6P1/8 w - - 2 49,1,0,55,11,inaccuracy,6.0,False,6.0,False
98,1,39,31,False,False,False,8/8/1p6/1K5p/2P3k1/4P3/6P1/8 b - - 3 49,1,0,55,14,good,6.0,False,6.0,False
99,6,33,41,True,False,False,8/8/1p6/1K6/2P3kp/4P3/6P1/8 w - - 0 50,1,0,55,10,blunder,6.0,False,1.0,False
100,6,30,22,False,False,False,8/8/1K6/8/2P3kp/4P3/6P1/8 b - - 0 50,2,0,60,13,good,1.0,False,6.0,True
101,1,26,34,False,False,False,8/8/1K6/8/2P4p/4P1k1/6P1/8 w - - 1 51,2,0,60,9,good,6.0,True,6.0,False
102,6,22,14,True,False,False,8/8/1K6/2P5/7p/4P1k1/6P1/8 b - - 0 51,2,0,60,14,good,6.0,False,1.0,False
103,1,34,42,False,False,False,8/8/1K6/2P5/7p/4P3/6k1/8 w - - 0 52,1,0,10,8,good,1.0,False,6.0,True
104,1,31,23,False,False,False,8/8/1KP5/8/7p/4P3/6k1/8 b - - 0 52,1,0,10,11,good,6.0,True,1.0,False
105,1,42,50,False,False,False,8/8/1KP5/8/8/4P2p/6k1/8 w - - 0 53,1,0,10,9,good,1.0,False,1.0,False
106,1,23,15,False,False,False,8/2P5/1K6/8/8/4P2p/6k1/8 b - - 0 53,1,0,10,12,good,1.0,False,1.0,False
107,1,50,58,False,False,False,8/2P5/1K6/8/8/4P3/6kp/8 w - - 0 54,1,0,10,8,good,1.0,False,1.0,False
108,1,15,7,False,False,False,2Q5/8/1K6/8/8/4P3/6kp/8 b - - 0 54,9,0,5,26,good,1.0,False,1.0,False
109,5,58,30,False,False,False,2Q5/8/1K6/8/8/4P3/6k1/7q w - - 0 55,1,0,5,19,blunder,1.0,False,1.0,False
110,6,14,13,False,True,False,8/8/1K6/8/6Q1/4P3/6k1/7q b - - 1 55,1,0,5,30,good,1.0,False,5.0,False
111,5,30,28,False,False,False,8/8/1K6/8/6Q1/4P3/5k2/7q w - - 2 56,1,0,5,24,blunder,5.0,False,6.0,False
112,5,7,28,True,False,False,8/8/1K6/8/4Q3/4P3/5k2/7q b - - 3 56,1,0,5,31,good,6.0,False,5.0,False
1,1,11,27,False,False,False,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,0,0,0,22,good,,,,
2,1,50,34,False,False,False,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,0,0,0,28,good,1.0,False,,
3,1,12,20,False,False,False,rnbqkbnr/pp1ppppp/8/2p5/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,0,0,0,25,inaccuracy,1.0,False,1.0,False
4,1,34,27,True,False,False,rnbqkbnr/pp1ppppp/8/2p5/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 2,0,0,0,31,good,1.0,False,1.0,False
5,5,3,27,True,False,False,rnbqkbnr/pp1ppppp/8/8/3p4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3,-1,0,5,25,inaccuracy,1.0,False,1.0,True
6,1,54,46,False,False,False,rnbqkbnr/pp1ppppp/8/8/3Q4/4P3/PPP2PPP/RNB1KBNR b KQkq - 0 3,0,0,5,38,good,1.0,True,5.0,True
7,5,27,3,False,False,False,rnbqkbnr/pp1ppp1p/6p1/8/3Q4/4P3/PPP2PPP/RNB1KBNR w KQkq - 0 4,0,0,5,25,blunder,5.0,True,1.0,False
8,2,62,45,False,False,False,rnbqkbnr/pp1ppp1p/6p1/8/8/4P3/PPP2PPP/RNBQKBNR b KQkq - 1 4,0,0,5,32,good,1.0,False,5.0,False
9,5,3,27,False,False,False,rnbqkb1r/pp1ppp1p/5np1/8/8/4P3/PPP2PPP/RNBQKBNR w KQkq - 2 5,0,1,-5,28,blunder,5.0,False,2.0,False
10,3,61,54,False,False,False,rnbqkb1r/pp1ppp1p/5np1/8/3Q4/4P3/PPP2PPP/RNB1KBNR b KQkq - 3 5,0,1,-5,37,good,2.0,False,5.0,False
11,1,9,17,False,False,False,rnbqk2r/pp1pppbp/5np1/8/3Q4/4P3/PPP2PPP/RNB1KBNR w KQkq - 4 6,0,2,-5,28,blunder,5.0,False,3.0,False
12,2,57,42,False,False,False,rnbqk2r/pp1pppbp/5np1/8/3Q4/1P2P3/P1P2PPP/RNB1KBNR b KQkq - 0 6,0,2,-5,38,good,3.0,False,1.0,False
13,3,2,9,False,False,False,r1bqk2r/pp1pppbp/2n2np1/8/3Q4/1P2P3/P1P2PPP/RNB1KBNR w KQkq - 1 7,0,3,-15,31,blunder,1.0,False,2.0,False
14,2,42,27,True,False,False,r1bqk2r/pp1pppbp/2n2np1/8/3Q4/1P2P3/PBP2PPP/RN2KBNR b KQkq - 2 7,0,4,-15,39,good,2.0,False,3.0,False
15,3,9,27,True,False,False,r1bqk2r/pp1pppbp/5np1/8/3n4/1P2P3/PBP2PPP/RN2KBNR w KQkq - 0 8,-9,4,-15,33,good,3.0,False,2.0,True
16,6,60,62,False,False,True,r1bqk2r/pp1pppbp/5np1/8/3B4/1P2P3/P1P2PPP/RN2KBNR b KQkq - 0 8,-6,3,-45,31,good,2.0,True,3.0,True
17,1,14,22,False,False,False,r1bq1rk1/pp1pppbp/5np1/8/3B4/1P2P3/P1P2PPP/RN2KBNR w KQ - 1 9,-6,3,-45,29,inaccuracy,3.0,True,6.0,False
18,1,49,41,False,False,False,r1bq1rk1/pp1pppbp/5np1/8/3B4/1P2P1P1/P1P2P1P/RN2KBNR b KQ - 0 9,-6,3,-45,32,good,6.0,False,1.0,False
19,1,10,26,False,False,False,r1bq1rk1/p2pppbp/1p3np1/8/3B4/1P2P1P1/P1P2P1P/RN2KBNR w KQ - 0 10,-6,3,-45,30,blunder,1.0,False,1.0,False
20,3,58,49,False,False,False,r1bq1rk1/p2pppbp/1p3np1/8/2PB4/1P2P1P1/P4P1P/RN2KBNR b KQ - 0 10,-6,3,-45,31,good,1.0,False,1.0,False
21,1,13,21,False,False,False,r2q1rk1/pb1pppbp/1p3np1/8/2PB4/1P2P1P1/P4P1P/RN2KBNR w KQ - 1 11,-6,4,-45,33,inaccuracy,1.0,False,3.0,False
22,1,51,43,False,False,False,r2q1rk1/pb1pppbp/1p3np1/8/2PB4/1P2PPP1/P6P/RN2KBNR b KQ - 0 11,-6,4,-45,33,good,3.0,False,1.0,False
23,3,5,14,False,False,False,r2q1rk1/pb2ppbp/1p1p1np1/8/2PB4/1P2PPP1/P6P/RN2KBNR w KQ - 0 12,-6,4,-45,32,inaccuracy,1.0,False,1.0,False
24,5,59,51,False,False,False,r2q1rk1/pb2ppbp/1p1p1np1/8/2PB4/1P2PPP1/P5BP/RN2K1NR b KQ - 1 12,-6,5,-45,32,good,1.0,False,3.0,False
